game_pk,game_type,season,game_date,status,away_team,away_score,home_team,home_score,venue
823672,R,2026,2026-08-12T17:40:00Z,Final,Baltimore Orioles,5,Minnesota Twins,7,Target Field
823017,R,2026,2026-08-12T18:15:00Z,Final,Philadelphia Phillies,1,St. Louis Cardinals,7,Busch Stadium
824967,R,2026,2026-08-12T19:05:00Z,Final,Tampa Bay Rays,8,Athletics,4,Sutter Health Park
825047,R,2026,2026-08-12T19:40:00Z,Final,Colorado Rockies,6,Arizona Diamondbacks,4,Chase Field
823187,R,2026,2026-08-12T19:45:00Z,Final,Houston Astros,2,San Francisco Giants,1,Oracle Park
823263,R,2026,2026-08-12T20:10:00Z,Final,Milwaukee Brewers,3,San Diego Padres,4,Petco Park
824241,R,2026,2026-08-12T22:40:00Z,Final,Cleveland Guardians,6,Detroit Tigers,4,Comerica Park
823833,R,2026,2026-08-12T22:40:00Z,Final,Pittsburgh Pirates,2,Miami Marlins,8,loanDepot park
822698,R,2026,2026-08-12T22:45:00Z,Final,Chicago Cubs,12,Washington Nationals,6,Nationals Park
823511,R,2026,2026-08-12T23:05:00Z,Final,Seattle Mariners,5,New York Yankees,10,Yankee Stadium
822779,R,2026,2026-08-12T23:07:00Z,Final,Boston Red Sox,4,Toronto Blue Jays,6,Rogers Centre
824883,R,2026,2026-08-12T23:15:00Z,Final,New York Mets,3,Atlanta Braves,6,Truist Park
824562,R,2026,2026-08-12T23:40:00Z,Final,Cincinnati Reds,0,Chicago White Sox,5,Rate Field
823916,R,2026,2026-08-13T02:10:00Z,Final,Kansas City Royals,2,Los Angeles Dodgers,4,UNIQLO Field at Dodger Stadium
823994,R,2026,2026-08-13T02:10:00Z,Final,Texas Rangers,2,Los Angeles Angels,5,Angel Stadium
