game_pk,game_type,season,game_date,status,away_team,away_score,home_team,home_score,venue
824911,R,2026,2026-08-31T22:05:00Z,Final,San Francisco Giants,7,Atlanta Braves,3,Truist Park
824473,R,2026,2026-08-31T22:40:00Z,Final,San Diego Padres,5,Cincinnati Reds,0,Great American Ball Park
822932,R,2026,2026-08-31T22:40:00Z,Final,New York Mets,3,Tampa Bay Rays,2,Tropicana Field
824719,R,2026,2026-08-31T22:45:00Z,Final,Seattle Mariners,8,Boston Red Sox,9,Fenway Park
822689,R,2026,2026-08-31T22:45:00Z,Final,Miami Marlins,3,Washington Nationals,6,Nationals Park
823663,R,2026,2026-08-31T23:40:00Z,Final,Detroit Tigers,1,Minnesota Twins,11,Target Field
824635,R,2026,2026-08-31T23:40:00Z,Final,Milwaukee Brewers,3,Chicago Cubs,17,Wrigley Field
822855,R,2026,2026-09-01T00:05:00Z,Final,Athletics,1,Texas Rangers,8,Globe Life Field
824149,R,2026,2026-09-01T00:10:00Z,Final,Chicago White Sox,3,Houston Astros,6,Daikin Park
824314,R,2026,2026-09-01T00:40:00Z,Final,Baltimore Orioles,2,Colorado Rockies,1,Coors Field
823982,R,2026,2026-09-01T01:38:00Z,Final,New York Yankees,1,Los Angeles Angels,10,Angel Stadium
825040,R,2026,2026-09-01T01:40:00Z,Final,Philadelphia Phillies,2,Arizona Diamondbacks,1,Chase Field
