player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Enrique Hernández,Los Angeles Dodgers,34,2,0,0,2,2,0,1,0,0,0,4,0,1.000,4,1.000,2.250,3.250,0,0,.---,.---,0,12,4,9,2,0,0,0,1.000,-.--,0,4.00
Will Wagner,San Diego Padres,27,2,1,0,0,1,0,0,0,2,0,3,0,.750,4,.833,1.000,1.833,0,0,.---,.---,0,26,6,4,0,1,0,0,.750,1.00,0,-.--
Rafael Flores Jr.,Pittsburgh Pirates,25,2,1,0,2,1,0,1,0,2,0,2,0,.667,3,.800,2.000,2.800,0,0,.---,.---,0,19,5,6,2,0,0,0,.500,1.00,0,3.00
Cody Freeman,Texas Rangers,25,1,0,0,0,0,0,0,1,0,0,1,0,.500,2,.500,.500,1.000,0,0,.---,.---,0,7,2,1,0,2,0,0,1.000,-.--,0,-.--
Gabriel Gonzalez,Minnesota Twins,22,1,0,1,1,0,0,0,0,2,0,1,0,.500,2,.750,.500,1.250,0,0,.---,.---,0,18,4,1,0,0,0,0,.500,0.00,0,-.--
Kameron Misner,Kansas City Royals,28,2,0,0,0,0,0,0,1,1,0,1,0,.500,2,.667,.500,1.167,0,0,.---,.---,0,17,3,1,1,0,0,0,1.000,-.--,0,-.--
Braden Montgomery,Chicago White Sox,23,2,1,2,2,2,0,1,2,0,0,4,0,.444,9,.444,1.000,1.444,0,0,.---,.---,0,29,9,9,3,4,0,0,.500,0.50,0,9.00
Jonah Cox,San Francisco Giants,24,11,1,2,4,1,1,1,7,0,0,6,0,.400,15,.400,.800,1.200,0,1,1.000,.000,0,52,16,12,2,9,1,0,.714,0.50,0,15.00
Michael Stefanic,Athletics,30,2,2,0,1,0,0,0,1,0,0,2,0,.400,5,.400,.400,.800,0,0,.---,.---,0,16,5,2,0,4,0,0,.500,2.00,0,-.--
Tyler Callihan,Pittsburgh Pirates,26,8,1,5,5,2,1,2,2,6,0,5,0,.385,13,.579,1.154,1.733,0,1,1.000,.000,0,85,19,15,6,3,0,0,.333,0.20,0,6.50
Andrew Vaughn,Milwaukee Brewers,28,29,26,22,14,9,1,2,10,7,0,34,2,.370,92,.426,.554,.980,0,0,.---,.---,2,368,101,51,18,49,0,0,.400,1.18,0,46.00
Nelson Velázquez,St. Louis Cardinals,27,8,6,3,5,1,0,2,5,1,0,8,1,.364,22,.417,.682,1.099,0,0,.---,.---,0,80,24,15,6,14,0,0,.400,2.00,0,11.00
Otto Lopez,Miami Marlins,27,68,77,59,42,18,3,5,45,10,0,93,4,.344,270,.372,.489,.861,3,13,.813,.188,6,1031,288,132,30,89,0,4,.393,1.31,0,54.00
Jung Hoo Lee,San Francisco Giants,27,61,68,64,34,15,2,3,25,11,0,79,3,.338,234,.372,.457,.829,0,3,1.000,.000,3,918,250,107,24,57,0,2,.365,1.06,0,78.00
José Azócar,Atlanta Braves,30,9,5,2,1,2,0,0,3,1,0,5,0,.333,15,.375,.467,.842,0,1,1.000,.000,0,62,16,7,0,8,0,0,.417,2.50,0,-.--
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Jordan Lawlar,Arizona Diamondbacks,23,6,2,4,3,1,0,1,6,1,0,6,1,.333,18,.400,.556,.956,0,1,1.000,.000,0,91,20,10,2,6,0,0,.455,0.50,0,18.00
Nick Madrigal,Los Angeles Angels,29,11,8,10,6,1,0,0,2,4,0,10,1,.333,30,.429,.367,.796,1,0,.000,1.000,0,139,35,11,1,5,0,0,.357,0.80,0,-.--
Trey Mancini,Los Angeles Angels,34,3,3,3,1,0,0,0,1,0,0,3,0,.333,9,.300,.333,.633,0,0,.---,.---,1,38,10,3,2,4,0,1,.333,1.00,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Anthony Seigler,Boston Red Sox,27,2,0,1,0,1,0,0,1,1,0,1,0,.333,3,.500,.667,1.167,0,0,.---,.---,0,18,4,2,0,0,0,0,.500,0.00,0,-.--
Samad Taylor,San Diego Padres,27,5,4,0,3,1,0,0,7,3,0,5,0,.333,15,.444,.400,.844,0,2,1.000,.000,0,77,19,6,5,6,1,0,.625,4.00,0,-.--
LaMonte Wade Jr.,Houston Astros,32,4,2,3,2,2,0,1,3,1,0,4,0,.333,12,.385,.750,1.135,0,0,.---,.---,0,56,13,9,4,6,0,0,.375,0.67,0,12.00
Yandy Díaz,Tampa Bay Rays,34,62,73,56,34,11,1,12,33,24,3,79,7,.331,239,.404,.536,.940,0,1,1.000,.000,7,971,272,128,46,82,0,2,.342,1.30,0,19.92
Luis Arraez,San Francisco Giants,29,66,79,96,35,14,5,2,13,15,3,86,3,.327,263,.361,.441,.802,0,5,1.000,.000,4,1049,292,116,25,74,4,7,.329,0.82,0,131.50
Brandon Marsh,Philadelphia Phillies,28,63,43,54,34,12,2,8,57,12,1,73,2,.326,224,.361,.504,.865,2,5,.714,.286,2,865,241,113,31,85,0,3,.401,0.80,0,28.00
Jose Siri,Los Angeles Angels,30,21,6,10,11,3,0,2,12,3,0,13,0,.325,40,.372,.550,.922,1,0,.000,1.000,2,161,44,22,10,17,1,0,.423,0.60,0,20.00
Yordan Alvarez,Houston Astros,29,69,41,77,46,13,0,22,53,46,9,78,5,.316,247,.430,.636,1.066,0,1,1.000,.000,2,1170,300,157,48,90,0,2,.322,0.53,0,11.23
Wade Meckler,Los Angeles Angels,26,18,14,13,10,5,0,2,12,7,0,18,0,.316,57,.391,.509,.900,0,2,1.000,.000,0,212,64,29,12,17,0,0,.372,1.08,0,28.50
Troy Johnston,Colorado Rockies,29,64,52,55,27,20,0,2,45,18,0,69,2,.315,219,.371,.434,.805,3,4,.571,.429,2,868,241,95,28,90,1,1,.387,0.95,0,109.50
Nathan Lukes,Toronto Blue Jays,31,35,33,25,13,6,0,1,17,5,0,33,4,.311,106,.362,.396,.758,1,0,.000,1.000,4,475,117,42,12,35,1,1,.360,1.32,0,106.00
Carlos Cortes,Athletics,29,54,50,43,16,9,1,6,17,21,0,49,2,.310,158,.396,.494,.890,0,1,1.000,.000,6,761,182,78,18,61,0,1,.316,1.16,0,26.33
Josh Jung,Texas Rangers,28,63,68,59,31,16,0,8,43,19,0,75,3,.309,243,.363,.473,.836,1,1,.500,.500,12,956,267,115,30,99,0,2,.345,1.15,0,30.38
Daniel Susac,San Francisco Giants,25,28,18,21,5,5,1,0,19,6,0,25,2,.309,81,.367,.395,.762,1,0,.000,1.000,3,336,91,32,12,38,1,1,.397,0.86,0,-.--
Jacob Gonzalez,Chicago White Sox,24,9,3,6,3,0,0,1,9,4,0,8,1,.308,26,.419,.423,.842,0,0,.---,.---,0,133,31,11,5,7,0,0,.438,0.50,0,26.00
Michael Harris II,Atlanta Braves,25,64,57,58,31,9,0,13,47,11,0,71,1,.306,232,.339,.513,.852,1,3,.750,.250,1,873,245,119,40,87,0,1,.335,0.98,0,17.85
Shohei Ohtani,Los Angeles Dodgers,31,67,49,56,48,15,2,13,67,46,7,74,5,.305,243,.421,.543,.964,2,6,.750,.250,3,1160,298,132,40,89,0,3,.367,0.88,1,18.69
Jackson Chourio,Milwaukee Brewers,22,32,24,34,24,11,0,6,39,12,0,42,0,.304,138,.358,.514,.872,0,5,1.000,.000,1,589,151,71,20,60,0,1,.383,0.71,0,23.00
Xavier Edwards,Miami Marlins,26,69,69,75,42,11,4,6,35,36,3,77,0,.304,253,.388,.451,.839,3,11,.786,.214,6,1120,292,114,23,91,1,2,.332,0.92,0,42.17
Ernie Clement,Toronto Blue Jays,30,68,66,91,32,19,1,7,28,9,0,80,0,.304,263,.325,.464,.789,0,2,1.000,.000,5,829,274,122,27,101,0,2,.317,0.73,0,37.57
Drake Baldwin,Atlanta Braves,25,48,47,41,39,6,0,13,44,24,1,57,3,.303,188,.389,.543,.932,1,1,.500,.500,6,826,216,102,38,63,0,1,.333,1.15,0,14.46
Nick Gonzales,Pittsburgh Pirates,27,63,73,47,36,11,0,2,45,16,0,71,3,.302,235,.353,.374,.727,2,3,.600,.400,8,951,255,88,31,98,0,1,.365,1.55,0,117.50
Jordan Walker,St. Louis Cardinals,24,65,54,54,45,15,0,17,71,21,0,77,2,.302,255,.358,.561,.919,3,10,.769,.231,5,1010,279,143,52,123,0,1,.357,1.00,0,15.00
Riley Greene,Detroit Tigers,25,69,41,55,36,16,0,8,80,36,0,75,2,.301,249,.391,.462,.853,1,1,.500,.500,7,1208,289,115,33,116,0,2,.411,0.75,0,31.12
Yohendrick Piñango,Toronto Blue Jays,24,37,24,29,9,5,0,4,26,6,0,34,0,.301,113,.336,.451,.787,0,0,.---,.---,2,440,119,51,18,46,0,0,.361,0.83,0,28.25
Jorge Mateo,Atlanta Braves,31,42,19,17,24,5,0,4,27,6,0,27,0,.300,90,.344,.489,.833,1,7,.875,.125,2,382,96,44,11,32,0,0,.390,1.12,0,22.50
Ryan Vilade,Tampa Bay Rays,27,40,22,32,10,5,1,3,20,11,0,30,0,.300,100,.360,.460,.820,0,3,1.000,.000,2,489,115,46,23,50,1,3,.338,0.69,0,33.33
Bryce Eldridge,San Francisco Giants,21,28,16,27,17,9,0,4,24,14,1,28,0,.298,94,.385,.521,.906,0,0,.---,.---,0,451,109,49,12,42,0,1,.358,0.59,0,23.50
Tristan Peters,Chicago White Sox,26,64,46,41,19,15,1,2,35,13,0,50,2,.298,168,.355,.435,.790,2,4,.667,.333,0,694,187,73,18,72,4,0,.366,1.12,0,84.00
Henry Bolte,Athletics,22,26,19,11,7,4,0,1,28,7,0,24,3,.296,81,.370,.383,.753,2,5,.714,.286,1,315,92,31,7,27,0,1,.434,1.73,0,81.00
