player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
LaMonte Wade Jr.,Houston Astros,32,2,2,1,2,1,0,1,3,0,0,3,0,.333,9,.333,.778,1.111,0,0,.---,.---,0,35,9,7,3,4,0,0,.400,2.00,0,9.00
Yandy Díaz,Tampa Bay Rays,34,58,70,50,32,11,1,11,32,22,3,73,7,.326,224,.402,.531,.933,0,1,1.000,.000,7,921,254,119,41,76,0,1,.341,1.40,0,20.36
Andrew Vaughn,Milwaukee Brewers,28,25,22,20,10,7,0,1,10,6,0,25,2,.325,77,.388,.455,.843,0,0,.---,.---,2,307,85,35,12,45,0,0,.364,1.10,0,77.00
Orlando Arcia,Minnesota Twins,31,13,10,9,5,1,0,1,6,1,0,12,0,.324,37,.342,.432,.774,1,0,.000,1.000,1,131,38,16,2,11,0,0,.367,1.11,0,37.00
Jung Hoo Lee,San Francisco Giants,27,57,62,62,30,14,2,3,24,10,0,70,3,.324,216,.359,.449,.808,0,1,1.000,.000,3,848,231,97,21,55,0,2,.351,1.00,0,72.00
Luis Arraez,San Francisco Giants,29,62,74,90,33,13,4,2,12,15,3,79,3,.324,244,.361,.434,.795,0,5,1.000,.000,4,979,273,106,25,70,4,7,.325,0.82,0,122.00
Henry Bolte,Athletics,22,22,14,11,5,4,0,0,21,7,0,21,3,.318,66,.403,.379,.782,2,4,.667,.333,1,269,77,25,5,20,0,1,.457,1.27,0,-.--
Carlos Cortes,Athletics,29,51,45,42,15,9,1,5,17,20,0,48,2,.318,151,.402,.490,.892,0,1,1.000,.000,6,724,174,74,17,59,0,1,.331,1.07,0,30.20
Yordan Alvarez,Houston Astros,29,65,40,73,45,13,0,22,49,43,8,74,5,.316,234,.430,.654,1.084,0,1,1.000,.000,2,1094,284,153,48,88,0,2,.315,0.55,0,10.64
Jacob Gonzalez,Chicago White Sox,24,6,1,6,1,0,0,1,6,2,0,6,0,.316,19,.381,.474,.855,0,0,.---,.---,0,85,21,9,4,4,0,0,.417,0.17,0,19.00
Nick Gonzales,Pittsburgh Pirates,27,59,68,42,34,11,0,2,41,15,0,69,3,.315,219,.366,.393,.759,2,3,.600,.400,7,874,238,86,31,86,0,1,.379,1.62,0,109.50
Troy Johnston,Colorado Rockies,29,60,48,50,25,17,0,2,44,17,0,64,2,.312,205,.371,.424,.795,2,3,.600,.400,2,821,225,87,27,84,1,0,.390,0.96,0,102.50
Nathan Lukes,Toronto Blue Jays,31,31,28,24,12,6,0,1,14,4,0,29,4,.312,93,.363,.409,.772,1,0,.000,1.000,4,408,103,38,11,32,1,1,.354,1.17,0,93.00
Daniel Susac,San Francisco Giants,25,25,15,17,4,4,1,0,19,5,0,22,1,.310,71,.359,.394,.753,1,0,.000,1.000,1,279,79,28,11,31,1,1,.415,0.88,0,-.--
Josh Jung,Texas Rangers,28,59,64,56,28,16,0,7,38,17,0,70,3,.310,226,.363,.473,.836,1,1,.500,.500,12,880,248,107,28,91,0,2,.344,1.14,0,32.29
Riley Greene,Detroit Tigers,25,65,39,49,33,16,0,6,75,33,0,73,2,.309,236,.399,.453,.852,1,1,.500,.500,7,1133,271,107,29,112,0,0,.432,0.80,0,39.33
Dominic Smith,Atlanta Braves,31,52,33,44,23,4,1,6,21,8,0,42,1,.309,136,.345,.485,.830,0,0,.---,.---,2,551,149,66,28,52,1,3,.321,0.75,0,22.67
Ernie Clement,Toronto Blue Jays,30,64,62,88,29,19,1,6,23,8,0,76,0,.306,248,.327,.464,.791,0,2,1.000,.000,5,774,257,115,25,94,0,1,.318,0.70,0,41.33
Mickey Gasper,Boston Red Sox,30,20,12,16,10,3,1,0,17,4,0,19,1,.306,62,.353,.387,.740,1,0,.000,1.000,1,275,69,24,5,25,1,1,.413,0.75,0,-.--
Jeremy Peña,Houston Astros,28,28,28,34,22,7,0,3,16,8,0,34,3,.306,111,.366,.450,.816,1,3,.750,.250,0,465,123,50,12,34,0,1,.333,0.82,0,37.00
Blake Dunn,Cincinnati Reds,27,24,18,21,13,4,1,2,20,5,0,26,1,.306,85,.352,.447,.799,1,3,.750,.250,1,305,91,38,5,38,0,0,.381,0.86,0,42.50
Xavier Edwards,Miami Marlins,26,65,69,67,41,11,4,6,33,33,1,74,0,.306,242,.389,.459,.848,3,10,.769,.231,6,1068,276,111,20,85,1,0,.335,1.03,0,40.33
Ben Rice,New York Yankees,27,58,49,41,47,15,2,18,58,32,2,64,2,.305,210,.398,.652,1.050,0,2,1.000,.000,5,1009,246,137,45,74,0,2,.338,1.20,0,11.67
Drake Baldwin,Atlanta Braves,25,48,47,41,39,6,0,13,44,24,1,57,3,.303,188,.389,.543,.932,1,1,.500,.500,6,826,216,102,38,63,0,1,.333,1.15,0,14.46
Michael Harris II,Atlanta Braves,25,61,56,55,30,8,0,13,44,11,0,67,1,.303,221,.338,.516,.854,1,3,.750,.250,1,826,234,114,37,83,0,1,.327,1.02,0,17.00
Taylor Trammell,Houston Astros,28,20,10,11,8,4,1,0,24,5,0,19,1,.302,63,.362,.397,.759,0,1,1.000,.000,0,265,70,25,6,16,1,0,.487,0.91,0,-.--
Jorge Mateo,Atlanta Braves,31,39,17,15,22,4,0,4,26,5,0,25,0,.301,83,.341,.494,.835,1,7,.875,.125,2,346,88,41,11,29,0,0,.396,1.13,0,20.75
Jordan Walker,St. Louis Cardinals,24,61,50,48,43,13,0,16,68,21,0,71,2,.301,236,.362,.559,.921,3,10,.769,.231,5,957,260,132,46,117,0,1,.359,1.04,0,14.75
Alex Jackson,Minnesota Twins,30,7,2,3,2,1,0,0,9,0,0,6,0,.300,20,.300,.350,.650,0,0,.---,.---,0,78,20,7,1,6,0,0,.545,0.67,0,-.--
Tristan Peters,Chicago White Sox,26,61,44,39,18,13,1,2,33,12,0,48,2,.300,160,.356,.431,.787,2,4,.667,.333,0,659,178,69,17,66,4,0,.368,1.13,0,80.00
Shohei Ohtani,Los Angeles Dodgers,31,63,47,52,43,14,2,11,63,43,7,68,5,.300,227,.417,.524,.941,2,6,.750,.250,3,1074,279,119,35,84,0,3,.365,0.90,1,20.64
Willson Contreras,Boston Red Sox,34,60,41,48,29,8,2,13,62,25,1,63,10,.299,211,.394,.540,.934,1,1,.500,.500,6,983,249,114,38,81,0,3,.360,0.85,0,16.23
Jhonny Pereda,Seattle Mariners,30,14,6,18,6,0,0,2,7,4,0,13,1,.295,44,.367,.432,.799,0,0,.---,.---,0,194,49,19,4,19,0,0,.314,0.33,0,22.00
Ryan Jeffers,Minnesota Twins,29,37,24,41,26,7,1,7,23,23,0,36,1,.295,122,.408,.541,.949,0,1,1.000,.000,2,632,148,66,26,40,0,1,.312,0.59,0,17.43
