game_pk,game_type,season,game_date,status,away_team,away_score,home_team,home_score,venue
824239,R,2026,2026-08-15T17:10:00Z,Final,Chicago White Sox,4,Detroit Tigers,3,Comerica Park
824644,R,2026,2026-08-15T18:20:00Z,Final,St. Louis Cardinals,8,Chicago Cubs,4,Wrigley Field
822775,R,2026,2026-08-15T19:07:00Z,Final,New York Yankees,1,Toronto Blue Jays,4,Rogers Centre
823184,R,2026,2026-08-15T20:05:00Z,Final,Colorado Rockies,1,San Francisco Giants,7,Oracle Park
823588,R,2026,2026-08-15T20:10:00Z,Final,Washington Nationals,4,New York Mets,5,Citi Field
822941,R,2026,2026-08-15T22:10:00Z,Final,Baltimore Orioles,4,Tampa Bay Rays,3,Tropicana Field
824480,R,2026,2026-08-15T22:40:00Z,Final,Miami Marlins,8,Cincinnati Reds,4,Great American Ball Park
824400,R,2026,2026-08-15T23:10:00Z,Final,San Diego Padres,1,Cleveland Guardians,6,Progressive Field
824157,R,2026,2026-08-15T23:10:00Z,Final,Seattle Mariners,10,Houston Astros,5,Daikin Park
823671,R,2026,2026-08-15T23:10:00Z,Final,Philadelphia Phillies,9,Minnesota Twins,1,Target Field
823347,R,2026,2026-08-15T23:15:00Z,Final,Boston Red Sox,4,Pittsburgh Pirates,0,PNC Park
824884,R,2026,2026-08-15T23:15:00Z,Final,Arizona Diamondbacks,10,Atlanta Braves,3,Truist Park
823914,R,2026,2026-08-15T23:15:00Z,Final,Milwaukee Brewers,4,Los Angeles Dodgers,1,UNIQLO Field at Dodger Stadium
823990,R,2026,2026-08-16T01:38:00Z,Final,Kansas City Royals,0,Los Angeles Angels,1,Angel Stadium
824966,R,2026,2026-08-16T01:40:00Z,Final,Texas Rangers,5,Athletics,3,Sutter Health Park
