game_pk,game_type,season,game_date,status,away_team,away_score,home_team,home_score,venue
822716,R,2026,2026-07-04T15:05:00Z,Final,Pittsburgh Pirates,7,Washington Nationals,1,Nationals Park
823526,R,2026,2026-07-04T17:35:00Z,Final,Minnesota Twins,11,New York Yankees,4,Yankee Stadium
822882,R,2026,2026-07-04T20:05:00Z,Final,Detroit Tigers,3,Texas Rangers,0,Globe Life Field
823118,R,2026,2026-07-04T20:10:00Z,Final,Toronto Blue Jays,0,Seattle Mariners,11,T-Mobile Park
824499,R,2026,2026-07-04T23:10:00Z,Final,Baltimore Orioles,8,Cincinnati Reds,5,Great American Ball Park
824171,R,2026,2026-07-04T23:10:00Z,Final,Tampa Bay Rays,8,Houston Astros,10,Daikin Park
824415,R,2026,2026-07-04T23:10:00Z,Final,Chicago White Sox,3,Cleveland Guardians,1,Progressive Field
824658,R,2026,2026-07-05T00:08:00Z,Final,St. Louis Cardinals,3,Chicago Cubs,0,Wrigley Field
824903,R,2026,2026-07-05T00:08:00Z,Final,New York Mets,3,Atlanta Braves,14,Truist Park
824334,R,2026,2026-07-05T00:10:00Z,Final,San Francisco Giants,6,Colorado Rockies,4,Coors Field
824092,R,2026,2026-07-05T00:10:00Z,Final,Philadelphia Phillies,6,Kansas City Royals,1,Kauffman Stadium
824012,R,2026,2026-07-05T01:38:00Z,Final,Boston Red Sox,8,Los Angeles Angels,1,Angel Stadium
824983,R,2026,2026-07-05T01:40:00Z,Final,Miami Marlins,7,Athletics,2,Sutter Health Park
825063,R,2026,2026-07-05T01:40:00Z,Final,Milwaukee Brewers,3,Arizona Diamondbacks,4,Chase Field
823932,R,2026,2026-07-05T02:10:00Z,Final,San Diego Padres,0,Los Angeles Dodgers,3,UNIQLO Field at Dodger Stadium
