player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Enrique Hernández,Los Angeles Dodgers,34,2,0,0,2,2,0,1,0,0,0,4,0,1.000,4,1.000,2.250,3.250,0,0,.---,.---,0,12,4,9,2,0,0,0,1.000,-.--,0,4.00
Cody Freeman,Texas Rangers,25,1,0,0,0,0,0,0,1,0,0,1,0,.500,2,.500,.500,1.000,0,0,.---,.---,0,7,2,1,0,2,0,0,1.000,-.--,0,-.--
Gabriel Gonzalez,Minnesota Twins,22,1,0,1,1,0,0,0,0,2,0,1,0,.500,2,.750,.500,1.250,0,0,.---,.---,0,18,4,1,0,0,0,0,.500,0.00,0,-.--
Jonah Cox,San Francisco Giants,24,8,0,2,4,1,0,1,3,0,0,4,0,.444,9,.444,.889,1.333,0,1,1.000,.000,0,27,9,8,1,5,0,0,.600,0.00,0,9.00
Michael Stefanic,Athletics,30,2,2,0,1,0,0,0,1,0,0,2,0,.400,5,.400,.400,.800,0,0,.---,.---,0,16,5,2,0,4,0,0,.500,2.00,0,-.--
Nelson Velázquez,St. Louis Cardinals,27,7,5,2,4,1,0,1,4,1,0,7,1,.389,18,.450,.611,1.061,0,0,.---,.---,0,67,20,11,4,11,0,0,.462,2.50,0,18.00
Jose Siri,Los Angeles Angels,30,18,5,6,11,3,0,2,10,2,0,11,0,.355,31,.394,.645,1.039,1,0,.000,1.000,2,130,34,20,9,15,1,0,.474,0.83,0,15.50
Nick Madrigal,Los Angeles Angels,29,9,6,7,4,1,0,0,2,3,0,8,1,.348,23,.444,.391,.835,1,0,.000,1.000,0,107,27,9,1,4,0,0,.381,0.86,0,-.--
Andrew Vaughn,Milwaukee Brewers,28,26,24,20,13,7,1,1,10,6,0,28,2,.341,82,.400,.488,.888,0,0,.---,.---,2,327,90,40,13,46,0,0,.380,1.20,0,82.00
Wade Meckler,Los Angeles Angels,26,15,10,13,7,4,0,2,8,4,0,16,0,.340,47,.392,.553,.945,0,2,1.000,.000,0,163,51,26,10,10,0,0,.378,0.77,0,23.50
Brandon Marsh,Philadelphia Phillies,28,60,40,52,33,11,2,8,52,11,1,72,1,.338,213,.368,.521,.889,2,5,.714,.286,2,807,228,111,30,77,0,3,.410,0.77,0,26.62
Otto Lopez,Miami Marlins,27,65,72,58,36,16,3,5,44,10,0,86,4,.336,256,.365,.480,.845,3,10,.769,.231,5,981,274,123,27,83,0,4,.384,1.24,0,51.20
José Azócar,Atlanta Braves,30,9,5,2,1,2,0,0,3,1,0,5,0,.333,15,.375,.467,.842,0,1,1.000,.000,0,62,16,7,0,8,0,0,.417,2.50,0,-.--
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Jordan Lawlar,Arizona Diamondbacks,23,6,2,4,3,1,0,1,6,1,0,6,1,.333,18,.400,.556,.956,0,1,1.000,.000,0,91,20,10,2,6,0,0,.455,0.50,0,18.00
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
