player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Enrique Hernández,Los Angeles Dodgers,34,2,0,0,2,2,0,1,0,0,0,4,0,1.000,4,1.000,2.250,3.250,0,0,.---,.---,0,12,4,9,2,0,0,0,1.000,-.--,0,4.00
Justin Dean,Chicago Cubs,29,3,1,0,1,0,1,0,0,0,0,2,0,.667,3,.667,1.333,2.000,0,0,.---,.---,0,10,3,4,3,2,0,0,.667,1.00,0,-.--
Rafael Flores Jr.,Pittsburgh Pirates,25,2,1,0,2,1,0,1,0,2,0,2,0,.667,3,.800,2.000,2.800,0,0,.---,.---,0,19,5,6,2,0,0,0,.500,1.00,0,3.00
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Gabriel Gonzalez,Minnesota Twins,22,1,0,1,1,0,0,0,0,2,0,1,0,.500,2,.750,.500,1.250,0,0,.---,.---,0,18,4,1,0,0,0,0,.500,0.00,0,-.--
Michael Stefanic,Athletics,30,2,2,0,1,0,0,0,1,0,0,2,0,.400,5,.400,.400,.800,0,0,.---,.---,0,16,5,2,0,4,0,0,.500,2.00,0,-.--
Samad Taylor,San Diego Padres,27,16,17,3,11,1,0,1,18,6,0,22,0,.379,58,.438,.448,.886,1,6,.857,.143,2,260,66,26,11,16,2,0,.538,5.67,0,58.00
Tommy Edman,Los Angeles Dodgers,31,7,4,6,0,1,0,0,4,2,0,8,0,.364,22,.417,.409,.826,0,0,.---,.---,0,91,24,9,1,8,0,0,.444,0.67,0,-.--
Andrew Vaughn,Milwaukee Brewers,28,40,30,29,16,12,1,2,14,16,1,39,2,.351,111,.438,.532,.970,0,0,.---,.---,2,487,130,59,24,58,0,1,.385,1.03,0,55.50
Otto Lopez,Miami Marlins,27,80,90,75,51,21,3,6,48,16,0,107,4,.340,315,.374,.483,.857,3,16,.842,.158,7,1228,340,152,35,111,0,5,.380,1.20,0,52.50
José Azócar,Atlanta Braves,30,9,5,2,1,2,0,0,3,1,0,5,0,.333,15,.375,.467,.842,0,1,1.000,.000,0,62,16,7,0,8,0,0,.417,2.50,0,-.--
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Ben Malgeri,Detroit Tigers,26,2,0,2,1,0,0,0,3,0,0,2,0,.333,6,.286,.333,.619,0,0,.---,.---,0,28,7,2,1,4,0,1,.500,0.00,0,-.--
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Anthony Seigler,Boston Red Sox,27,8,5,4,3,3,0,0,7,2,0,8,0,.333,24,.385,.458,.843,0,0,.---,.---,0,77,26,11,1,8,0,0,.471,1.25,0,-.--
Luis Urías,Toronto Blue Jays,29,3,3,2,1,0,0,1,1,1,0,3,0,.333,9,.400,.667,1.067,0,0,.---,.---,0,42,10,6,2,3,0,0,.286,1.50,0,9.00
LaMonte Wade Jr.,Houston Astros,32,4,2,3,2,2,0,1,3,1,0,4,0,.333,12,.385,.750,1.135,0,0,.---,.---,0,56,13,9,4,6,0,0,.375,0.67,0,12.00
Jung Hoo Lee,San Francisco Giants,27,72,77,82,41,19,3,5,27,13,0,91,3,.332,274,.365,.478,.843,0,5,1.000,.000,3,1090,293,131,30,73,0,3,.351,0.94,0,54.80
Yandy Díaz,Tampa Bay Rays,34,75,84,66,41,14,1,12,44,32,4,95,9,.331,287,.412,.512,.924,0,1,1.000,.000,9,1210,330,147,51,96,0,2,.356,1.27,0,23.92
Donovan Walton,Los Angeles Angels,32,26,19,21,13,7,0,3,14,3,0,26,0,.329,79,.354,.532,.886,0,0,.---,.---,1,306,83,42,11,28,1,0,.371,0.90,0,26.33
Brandon Marsh,Philadelphia Phillies,28,76,51,66,46,14,2,12,74,14,1,90,2,.324,278,.357,.518,.875,3,8,.727,.273,2,1072,297,144,41,105,0,3,.400,0.77,0,23.17
