player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Enrique Hernández,Los Angeles Dodgers,34,2,0,0,2,2,0,1,0,0,0,4,0,1.000,4,1.000,2.250,3.250,0,0,.---,.---,0,12,4,9,2,0,0,0,1.000,-.--,0,4.00
Josh Rojas,Kansas City Royals,32,1,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,5,1,1,2,0,0,0,1.000,-.--,0,-.--
Cody Freeman,Texas Rangers,25,1,0,0,0,0,0,0,1,0,0,1,0,.500,2,.500,.500,1.000,0,0,.---,.---,0,7,2,1,0,2,0,0,1.000,-.--,0,-.--
Gabriel Gonzalez,Minnesota Twins,22,1,0,1,1,0,0,0,0,2,0,1,0,.500,2,.750,.500,1.250,0,0,.---,.---,0,18,4,1,0,0,0,0,.500,0.00,0,-.--
Nelson Velázquez,St. Louis Cardinals,27,5,3,1,3,1,0,1,3,1,0,6,1,.462,13,.533,.769,1.302,0,0,.---,.---,0,54,15,10,4,8,0,0,.556,3.00,0,13.00
Jonah Cox,San Francisco Giants,24,6,0,2,3,1,0,1,3,0,0,4,0,.444,9,.444,.889,1.333,0,0,.---,.---,0,27,9,8,1,5,0,0,.600,0.00,0,9.00
Michael Stefanic,Athletics,30,2,2,0,1,0,0,0,1,0,0,2,0,.400,5,.400,.400,.800,0,0,.---,.---,0,16,5,2,0,4,0,0,.500,2.00,0,-.--
Nick Madrigal,Los Angeles Angels,29,7,4,5,1,1,0,0,2,0,0,7,1,.389,18,.421,.444,.865,1,0,.000,1.000,0,65,19,8,1,4,0,0,.438,0.80,0,-.--
Wade Meckler,Los Angeles Angels,26,13,6,11,5,3,0,2,8,3,0,14,0,.359,39,.405,.590,.995,0,2,1.000,.000,0,137,42,23,10,9,0,0,.414,0.55,0,19.50
José Azócar,Atlanta Braves,30,9,5,2,1,2,0,0,3,1,0,5,0,.333,15,.375,.467,.842,0,1,1.000,.000,0,62,16,7,0,8,0,0,.417,2.50,0,-.--
Tyler Black,Milwaukee Brewers,25,9,7,4,2,4,0,0,7,1,0,9,0,.333,27,.357,.481,.838,0,0,.---,.---,1,97,28,13,7,11,0,0,.450,1.75,0,-.--
Tyler Callihan,Pittsburgh Pirates,26,3,1,1,1,1,0,0,0,2,0,1,0,.333,3,.600,.667,1.267,0,0,.---,.---,0,30,5,2,1,0,0,0,.333,1.00,0,-.--
Jacob Gonzalez,Chicago White Sox,24,5,0,4,0,0,0,0,6,2,0,5,0,.333,15,.412,.333,.745,0,0,.---,.---,0,73,17,5,2,1,0,0,.556,0.00,0,-.--
Jordan Lawlar,Arizona Diamondbacks,23,6,2,4,3,1,0,1,6,1,0,6,1,.333,18,.400,.556,.956,0,1,1.000,.000,0,91,20,10,2,6,0,0,.455,0.50,0,18.00
