game_pk,game_type,season,game_date,status,away_team,away_score,home_team,home_score,venue
824911,R,2026,2026-08-31T22:05:00Z,Scheduled,San Francisco Giants,,Atlanta Braves,,Truist Park
824473,R,2026,2026-08-31T22:40:00Z,Scheduled,San Diego Padres,,Cincinnati Reds,,Great American Ball Park
822932,R,2026,2026-08-31T22:40:00Z,Scheduled,New York Mets,,Tampa Bay Rays,,Tropicana Field
824719,R,2026,2026-08-31T22:45:00Z,Scheduled,Seattle Mariners,,Boston Red Sox,,Fenway Park
822689,R,2026,2026-08-31T22:45:00Z,Scheduled,Miami Marlins,,Washington Nationals,,Nationals Park
823663,R,2026,2026-08-31T23:40:00Z,Scheduled,Detroit Tigers,,Minnesota Twins,,Target Field
824635,R,2026,2026-08-31T23:40:00Z,Scheduled,Milwaukee Brewers,,Chicago Cubs,,Wrigley Field
822855,R,2026,2026-09-01T00:05:00Z,Scheduled,Athletics,,Texas Rangers,,Globe Life Field
824149,R,2026,2026-09-01T00:10:00Z,Scheduled,Chicago White Sox,,Houston Astros,,Daikin Park
824314,R,2026,2026-09-01T00:40:00Z,Scheduled,Baltimore Orioles,,Colorado Rockies,,Coors Field
823982,R,2026,2026-09-01T01:38:00Z,Scheduled,New York Yankees,,Los Angeles Angels,,Angel Stadium
825040,R,2026,2026-09-01T01:40:00Z,Scheduled,Philadelphia Phillies,,Arizona Diamondbacks,,Chase Field
