player,team,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
Daniel Hudson,Los Angeles Dodgers,36,3,0,2,2,0,1,0,0,5,3,0,2,0,.182,11,.357,.273,.630,0,0,.---,.---,0,64,0.00,3.0,0,0,1,1,1,0,0,1.67,14,9,3,0,0,37,.580,0,0,0,0,3,1.00,.---,21.33,1,1.67,15.00,9.00,6.00,0.00,0.00,0,0,0,0,0
Kyle Hurt,Los Angeles Dodgers,25,1,0,2,1,0,0,0,0,3,0,0,0,0,.000,6,.000,.000,.000,0,0,.---,.---,0,24,0.00,2.0,0,0,0,0,0,0,0,0.00,6,6,1,0,0,19,.790,0,0,0,0,0,2.00,.---,12.00,1,-.--,13.50,0.00,0.00,0.00,0.00,0,0,0,0,0
Alek Jacob,San Diego Padres,25,3,0,3,1,0,0,0,0,5,1,0,0,0,.000,9,.100,.000,.100,0,1,1.000,.000,0,47,0.00,3.0,0,0,0,0,0,0,0,0.33,10,9,3,0,0,32,.680,0,0,0,0,0,3.00,.---,15.67,2,5.00,15.00,3.00,0.00,0.00,0.00,2,0,0,0,0
Ricky Karcher,Cincinnati Reds,25,1,0,0,3,0,0,0,0,0,1,0,0,0,.000,3,.250,.000,.250,0,2,1.000,.000,0,21,0.00,1.0,0,0,1,1,0,0,0,1.00,4,3,1,0,0,9,.430,0,0,0,0,0,0.00,.---,21.00,1,0.00,0.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Adam Kolarek,New York Mets,34,5,0,8,3,0,0,0,0,7,1,0,2,1,.105,19,.190,.105,.295,0,1,1.000,.000,0,83,0.00,6.0,0,0,0,0,0,0,0,0.50,22,18,5,0,0,55,.660,1,0,0,0,2,2.67,.---,13.83,0,7.00,10.50,1.50,3.00,0.00,0.00,4,2,0,1,0
Jake Lamb,Los Angeles Angels,32,1,0,0,3,0,1,0,0,0,0,0,1,0,.250,4,.250,.500,.750,0,0,.---,.---,0,8,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,5,.630,0,0,0,0,2,0.00,.---,8.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Jacob Latz,Texas Rangers,27,3,0,5,8,0,0,0,0,5,3,0,1,0,.053,19,.182,.053,.235,0,0,.---,.---,1,96,0.00,6.1,0,0,0,0,0,0,0,0.63,22,19,3,0,0,60,.630,0,0,0,0,1,0.63,.---,15.16,2,1.67,7.11,4.26,1.42,0.00,0.00,2,0,0,0,0
Josh Lester,Baltimore Orioles,28,1,0,0,2,0,1,0,0,1,1,0,1,0,.250,4,.400,.500,.900,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,10,.560,0,0,0,0,2,0.00,.---,18.00,1,1.00,9.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Luke Little,Chicago Cubs,22,7,0,6,2,0,2,0,0,12,4,0,5,1,.208,24,.333,.292,.625,0,0,.---,.---,0,135,0.00,6.2,0,0,0,0,0,0,0,1.35,30,20,7,0,0,80,.590,1,0,1,0,7,3.00,.---,20.25,3,3.00,16.20,5.40,6.75,0.00,0.00,9,4,0,0,1
James McCann,Baltimore Orioles,33,1,0,3,0,0,1,0,0,0,0,0,2,0,.400,5,.400,.600,1.000,0,0,.---,.---,0,14,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,9,.640,0,0,0,0,3,3.00,.---,14.00,1,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Easton McGee,Seattle Mariners,25,1,1,9,9,0,1,0,0,2,1,0,1,0,.048,21,.091,.095,.186,0,0,.---,.---,0,64,0.00,6.2,0,0,0,0,0,0,0,0.30,22,20,1,0,0,45,.700,0,0,0,0,2,1.00,.---,9.60,0,2.00,2.70,1.35,1.35,0.00,0.00,0,0,0,0,0
Frankie Montas,New York Yankees,30,1,0,3,0,0,1,0,0,1,1,0,2,0,.333,6,.429,.500,.929,1,0,.000,1.000,0,26,0.00,1.1,1,0,0,0,0,0,0,2.25,7,4,1,0,0,15,.580,0,0,0,0,3,3.00,1.000,19.50,0,1.00,6.75,6.75,13.50,0.00,0.00,0,0,0,0,0
Packy Naughton,St. Louis Cardinals,27,4,0,6,3,0,1,0,0,5,1,0,2,0,.125,16,.176,.188,.364,0,0,.---,.---,1,68,0.00,5.0,0,0,0,0,0,0,0,0.60,17,15,4,0,0,42,.620,0,0,0,0,3,2.00,.---,13.60,2,5.00,9.00,1.80,3.60,0.00,0.00,1,0,0,0,0
Chris Owings,Pittsburgh Pirates,31,1,0,1,3,0,0,0,0,0,0,0,2,0,.333,6,.333,.333,.666,0,0,.---,.---,0,9,0.00,1.0,0,0,0,0,0,0,0,2.00,6,3,1,0,0,6,.670,0,0,0,0,2,0.33,.---,9.00,1,-.--,0.00,0.00,18.00,0.00,0.00,0,0,0,0,0
Brett Phillips,Los Angeles Angels,29,1,0,0,1,0,0,0,0,0,1,0,1,0,.500,2,.667,.500,1.167,0,0,.---,.---,0,7,0.00,0.1,0,0,0,0,0,0,0,6.00,3,1,1,0,0,3,.430,0,0,0,0,1,0.00,.---,21.00,1,0.00,0.00,27.00,27.00,0.00,0.00,3,2,0,0,0
Konnor Pilkington,Cleveland Guardians,25,1,0,1,3,0,0,0,0,2,1,0,1,0,.143,7,.250,.143,.393,0,1,1.000,.000,0,40,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,1,0,0,24,.600,0,0,0,0,1,0.33,.---,20.00,1,2.00,9.00,4.50,4.50,0.00,0.00,0,0,0,0,0
Tanner Rainey,Washington Nationals,30,1,0,0,2,0,0,0,0,1,1,0,1,0,.250,4,.400,.250,.650,0,0,.---,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,2.00,5,3,1,0,0,11,.610,0,0,1,0,1,0.00,.---,18.00,1,1.00,9.00,9.00,9.00,0.00,0.00,0,0,0,0,0
Elvin Rodríguez,Tampa Bay Rays,25,1,0,1,4,0,0,0,0,5,0,0,0,0,.000,10,.000,.000,.000,0,0,.---,.---,0,47,0.00,3.1,0,0,0,0,0,0,0,0.00,10,10,1,0,0,29,.620,0,0,0,0,0,0.25,.---,14.10,1,-.--,13.50,0.00,0.00,0.00,0.00,1,0,0,0,0
Ryder Ryan,Seattle Mariners,28,1,0,0,1,0,0,0,0,2,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,.---,0,13,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,8,.620,0,0,0,0,0,0.00,.---,13.00,0,2.00,18.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Andrew Saalfrank,Arizona Diamondbacks,25,10,0,19,5,2,0,0,0,6,4,1,7,0,.189,37,.268,.189,.457,0,2,1.000,.000,2,156,0.00,10.1,0,0,0,0,3,0,0,1.06,41,31,10,0,0,103,.660,0,0,0,0,7,3.80,.---,15.10,0,1.50,5.23,3.48,6.10,1.74,0.00,4,1,0,0,0
Jonathan Schoop,Detroit Tigers,31,1,0,1,2,0,0,0,0,1,0,0,1,0,.200,5,.200,.200,.400,0,0,.---,.---,0,17,0.00,1.1,0,0,0,0,0,0,0,0.75,5,4,1,0,0,13,.760,0,0,0,0,1,0.50,.---,12.75,1,-.--,6.75,0.00,6.75,0.00,0.00,4,0,0,0,0
Rowdy Tellez,Milwaukee Brewers,28,1,0,0,2,0,0,0,0,1,0,0,1,0,.250,4,.250,.250,.500,0,0,.---,.---,0,13,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,9,.690,0,0,0,0,1,0.00,.---,13.00,1,-.--,9.00,0.00,9.00,0.00,0.00,0,0,0,0,0
Edwin Uceta,New York Mets,25,1,0,2,3,0,0,0,0,3,2,0,0,1,.000,8,.273,.000,.273,1,0,.000,1.000,0,51,0.00,3.0,0,0,0,0,0,0,0,0.67,11,9,1,0,0,29,.570,1,0,0,0,0,0.67,.---,17.00,1,1.50,9.00,6.00,0.00,0.00,0.00,0,0,0,0,0
Chris Vallimont,Baltimore Orioles,26,1,0,0,0,0,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,11,0.00,0.2,0,0,0,0,0,0,0,1.50,2,2,1,0,0,6,.550,0,0,0,0,2,-.--,.---,16.50,1,-.--,13.50,0.00,13.50,0.00,0.00,0,0,0,0,0
Anthony Veneziano,Kansas City Royals,25,2,0,2,5,2,1,1,0,1,2,0,2,0,.200,10,.333,.500,.833,0,0,.---,.---,0,55,0.00,2.1,0,0,0,1,0,1,0,1.71,12,7,2,0,0,32,.580,0,0,0,0,5,0.40,.---,23.57,1,0.50,3.86,7.71,7.71,7.71,0.00,1,0,0,0,0
Thyago Vieira,Milwaukee Brewers,30,2,0,1,6,1,0,0,0,2,1,0,0,0,.000,8,.100,.000,.100,0,1,1.000,.000,0,36,0.00,3.0,0,1,0,0,0,0,0,0.33,10,9,2,0,0,26,.720,0,0,0,0,0,0.17,.000,12.00,2,2.00,6.00,3.00,0.00,3.00,0.00,0,0,0,0,1
David Villar,San Francisco Giants,26,1,0,1,1,0,0,0,0,0,1,0,0,0,.000,2,.333,.000,.333,0,0,.---,.---,1,8,0.00,1.0,0,0,0,0,0,0,0,1.00,3,3,1,0,0,4,.500,0,0,0,0,0,1.00,.---,8.00,1,0.00,0.00,9.00,0.00,0.00,0.00,0,0,0,0,0
Luke Williams,Los Angeles Dodgers,26,1,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,.---,0,6,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,4,.670,0,0,0,0,0,0.50,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Seby Zavala,Arizona Diamondbacks,29,1,0,0,2,0,0,0,0,0,0,0,0,0,.000,2,.000,.000,.000,0,0,.---,.---,0,6,0.00,0.2,0,0,0,0,0,0,0,0.00,2,2,1,0,0,3,.500,0,0,0,0,0,0.00,.---,9.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0
Jeffrey Springs,Tampa Bay Rays,30,3,3,12,10,1,0,0,1,24,4,0,4,0,.080,50,.148,.140,.288,0,0,.---,.---,1,211,0.56,16.0,2,0,0,0,0,0,1,0.50,55,48,3,0,0,148,.700,0,0,0,0,7,1.20,1.000,13.19,0,6.00,13.50,2.25,2.25,0.56,0.56,0,0,1,0,0
Miguel Díaz,Detroit Tigers,28,12,3,10,15,1,2,0,0,16,5,0,8,0,.163,49,.241,.204,.445,0,1,1.000,.000,0,208,0.64,14.0,1,0,0,0,2,0,1,0.93,54,42,12,0,0,134,.640,0,0,0,0,10,0.67,1.000,14.86,0,3.20,10.29,3.21,5.14,0.64,0.00,1,0,0,0,0
Brock Stewart,Minnesota Twins,31,28,0,16,23,2,4,0,1,39,11,3,19,1,.196,97,.284,.268,.552,2,1,.333,.667,3,439,0.65,27.2,2,0,1,3,8,2,2,1.08,109,83,28,0,0,294,.670,1,0,1,1,26,0.70,1.000,15.87,5,3.55,12.69,3.58,6.18,0.65,0.33,19,6,0,0,0
Kody Funderburk,Minnesota Twins,26,11,0,10,6,1,1,0,1,19,5,0,6,1,.146,41,.255,.244,.499,1,2,.667,.333,0,192,0.75,12.0,2,0,0,0,2,0,1,0.92,47,36,11,0,0,124,.650,1,0,0,1,10,1.67,1.000,16.00,4,3.80,14.25,3.75,4.50,0.75,0.75,5,2,0,0,0
Chris Martin,Boston Red Sox,37,55,0,59,41,6,6,0,2,46,8,3,45,0,.237,190,.266,.300,.566,0,4,1.000,.000,4,722,1.05,51.1,4,1,3,4,23,1,6,1.03,199,154,55,0,0,539,.750,0,0,1,0,57,1.44,.800,14.06,12,5.75,8.06,1.40,7.89,1.05,0.35,15,1,0,0,1
Danny Young,Atlanta Braves,29,8,0,5,7,1,1,0,0,11,2,0,7,3,.233,30,.343,.267,.610,1,0,.000,1.000,1,135,1.08,8.1,0,0,0,0,0,0,1,1.08,35,25,8,0,0,86,.640,3,0,0,0,8,0.71,.---,16.20,5,5.50,11.88,2.16,7.56,1.08,0.00,5,3,0,0,0
