player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Esmerlyn Valdez,Pittsburgh Pirates,22,30,11,19,22,7,1,11,42,10,0,31,0,.304,102,.363,.716,1.079,1,0,.000,1.000,4,479,113,73,30,51,0,1,.400,0.58,0,9.27
Jung Hoo Lee,San Francisco Giants,27,90,105,98,48,21,3,5,36,14,0,103,4,.304,339,.336,.428,.764,0,6,1.000,.000,5,1320,360,145,33,101,0,3,.326,1.07,0,67.80
Jake McCarthy,Colorado Rockies,28,85,78,75,41,19,6,10,54,18,0,87,4,.303,287,.349,.516,.865,4,17,.810,.190,4,1062,316,148,55,97,4,3,.341,1.04,0,28.70
Tsung-Che Cheng,Boston Red Sox,24,12,7,6,6,1,0,0,11,4,0,10,0,.303,33,.368,.333,.701,2,0,.000,1.000,1,136,38,11,5,18,0,1,.435,1.17,0,-.--
TJ Rumfield,Colorado Rockies,26,97,90,97,43,20,2,13,55,40,0,104,7,.302,344,.384,.485,.869,0,0,.---,.---,2,1450,393,167,51,134,0,2,.327,0.93,0,26.46
Jake Mangum,Pittsburgh Pirates,30,78,85,42,35,10,1,2,44,14,1,72,6,.301,239,.354,.377,.731,6,18,.750,.250,6,962,263,90,19,119,3,1,.361,2.02,0,119.50
Nicky Lopez,Texas Rangers,31,45,48,24,14,3,0,1,19,4,0,37,2,.301,123,.333,.350,.683,2,4,.667,.333,4,480,134,43,13,50,5,0,.350,2.00,0,123.00
Xavier Edwards,Miami Marlins,26,99,102,106,50,13,6,6,51,50,4,108,0,.299,361,.380,.418,.798,3,14,.824,.176,11,1621,417,151,37,142,1,5,.330,0.96,0,60.17
Michael Harris II,Atlanta Braves,25,91,86,85,48,18,0,17,73,15,0,103,2,.299,345,.330,.499,.829,1,6,.857,.143,3,1316,364,172,57,122,0,2,.335,1.01,0,20.29
Tristan Peters,Chicago White Sox,26,93,65,72,37,20,3,6,49,18,0,76,3,.297,256,.348,.469,.817,2,5,.714,.286,0,1018,283,120,37,101,4,2,.345,0.90,0,42.67
Troy Johnston,Colorado Rockies,29,89,71,78,33,24,0,3,55,29,0,84,5,.297,283,.368,.413,.781,5,4,.444,.556,3,1156,322,117,40,121,1,4,.354,0.91,0,94.33
Alex Jackson,Minnesota Twins,30,21,13,9,6,3,0,1,16,0,0,16,2,.296,54,.321,.407,.728,0,0,.---,.---,0,204,56,22,4,17,0,0,.405,1.44,0,54.00
Josh Jung,Texas Rangers,28,89,86,89,45,23,1,9,70,32,0,102,6,.296,345,.364,.446,.810,1,1,.500,.500,14,1427,385,154,34,135,0,2,.347,0.97,0,38.33
Ernie Clement,Toronto Blue Jays,30,95,90,134,43,23,1,8,37,13,0,108,1,.295,366,.319,.429,.748,1,3,.750,.250,6,1177,383,157,32,132,0,3,.309,0.67,0,45.75
Jeremy Peña,Houston Astros,28,53,51,56,37,9,0,6,36,17,0,59,4,.295,200,.359,.430,.789,1,8,.889,.111,2,821,223,86,22,54,0,2,.331,0.91,0,33.33
Brandon Lockridge,Milwaukee Brewers,29,28,28,8,9,4,0,0,25,10,0,25,0,.294,85,.368,.341,.709,0,5,1.000,.000,0,413,96,29,12,32,1,0,.417,3.50,0,-.--
Brandon Marsh,Philadelphia Phillies,28,94,64,84,52,15,2,15,100,20,2,102,2,.294,347,.333,.478,.811,3,8,.727,.273,2,1380,372,166,46,140,0,3,.370,0.76,0,23.13
