game_pk,game_type,season,game_date,status,away_team,away_score,home_team,home_score,venue
823759,R,2026,2026-07-24T20:10:00Z,Final,Colorado Rockies,5,Milwaukee Brewers,2,American Family Field
824248,R,2026,2026-07-24T22:40:00Z,Final,Kansas City Royals,1,Detroit Tigers,2,Comerica Park
823352,R,2026,2026-07-24T22:40:00Z,Final,Chicago Cubs,3,Pittsburgh Pirates,2,PNC Park
822707,R,2026,2026-07-24T22:45:00Z,Final,Arizona Diamondbacks,3,Washington Nationals,2,Nationals Park
823434,R,2026,2026-07-24T22:45:00Z,Final,New York Yankees,1,Philadelphia Phillies,0,Citizens Bank Park
824812,R,2026,2026-07-24T23:05:00Z,Final,Atlanta Braves,7,Baltimore Orioles,6,Oriole Park at Camden Yards
823601,R,2026,2026-07-24T23:10:00Z,Final,Los Angeles Dodgers,4,New York Mets,2,Citi Field
822952,R,2026,2026-07-24T23:10:00Z,Final,Cleveland Guardians,3,Tampa Bay Rays,11,Tropicana Field
823843,R,2026,2026-07-24T23:10:00Z,Final,San Diego Padres,4,Miami Marlins,2,loanDepot park
824733,R,2026,2026-07-24T23:15:00Z,Final,Toronto Blue Jays,4,Boston Red Sox,6,Fenway Park
824573,R,2026,2026-07-24T23:40:00Z,Final,Houston Astros,9,Chicago White Sox,5,Rate Field
822872,R,2026,2026-07-25T00:05:00Z,Final,Seattle Mariners,4,Texas Rangers,5,Globe Life Field
823680,R,2026,2026-07-25T00:10:00Z,Final,Athletics,2,Minnesota Twins,0,Target Field
823031,R,2026,2026-07-25T00:15:00Z,Final,Cincinnati Reds,4,St. Louis Cardinals,2,Busch Stadium
823196,R,2026,2026-07-25T02:15:00Z,Final,Los Angeles Angels,6,San Francisco Giants,7,Oracle Park
