game_pk,game_type,season,game_date,status,away_team,away_score,home_team,home_score,venue
824382,R,2026,2026-09-16T17:10:00Z,Final,Chicago White Sox,3,Cleveland Guardians,6,Progressive Field
823004,R,2026,2026-09-16T17:15:00Z,Final,San Francisco Giants,6,St. Louis Cardinals,5,Busch Stadium
823655,R,2026,2026-09-16T17:40:00Z,Final,New York Yankees,4,Minnesota Twins,5,Target Field
822763,R,2026,2026-09-16T19:07:00Z,Final,Detroit Tigers,1,Toronto Blue Jays,5,Rogers Centre
824467,R,2026,2026-09-16T22:40:00Z,Final,Los Angeles Dodgers,2,Cincinnati Reds,6,Great American Ball Park
822926,R,2026,2026-09-16T22:40:00Z,Final,Athletics,3,Tampa Bay Rays,4,Tropicana Field
823332,R,2026,2026-09-16T22:40:00Z,Final,Milwaukee Brewers,5,Pittsburgh Pirates,4,PNC Park
822680,R,2026,2026-09-16T22:45:00Z,Final,Philadelphia Phillies,3,Washington Nationals,0,Nationals Park
823576,R,2026,2026-09-16T23:10:00Z,Final,Baltimore Orioles,7,New York Mets,1,Citi Field
824626,R,2026,2026-09-16T23:40:00Z,Final,Atlanta Braves,4,Chicago Cubs,8,Wrigley Field
822846,R,2026,2026-09-17T00:05:00Z,Final,Boston Red Sox,3,Texas Rangers,7,Globe Life Field
824140,R,2026,2026-09-17T00:10:00Z,Final,Kansas City Royals,5,Houston Astros,2,Daikin Park
824306,R,2026,2026-09-17T00:40:00Z,Final,San Diego Padres,9,Colorado Rockies,3,Coors Field
823979,R,2026,2026-09-17T01:38:00Z,Final,Seattle Mariners,7,Los Angeles Angels,2,Angel Stadium
825031,R,2026,2026-09-17T01:40:00Z,Final,Miami Marlins,4,Arizona Diamondbacks,3,Chase Field
