player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Enrique Hernández,Los Angeles Dodgers,34,2,0,0,2,2,0,1,0,0,0,4,0,1.000,4,1.000,2.250,3.250,0,0,.---,.---,0,12,4,9,2,0,0,0,1.000,-.--,0,4.00
Cody Freeman,Texas Rangers,25,1,0,0,0,0,0,0,1,0,0,1,0,.500,2,.500,.500,1.000,0,0,.---,.---,0,7,2,1,0,2,0,0,1.000,-.--,0,-.--
Gabriel Gonzalez,Minnesota Twins,22,1,0,1,1,0,0,0,0,2,0,1,0,.500,2,.750,.500,1.250,0,0,.---,.---,0,18,4,1,0,0,0,0,.500,0.00,0,-.--
Trey Mancini,Los Angeles Angels,34,2,2,1,1,0,0,0,1,0,0,3,0,.500,6,.429,.500,.929,0,0,.---,.---,1,27,7,3,2,2,0,1,.500,2.00,0,-.--
Will Wagner,San Diego Padres,27,1,1,0,0,0,0,0,0,1,0,1,0,.500,2,.667,.500,1.167,0,0,.---,.---,0,16,3,1,0,1,0,0,.500,1.00,0,-.--
Jonah Cox,San Francisco Giants,24,10,1,2,4,1,1,1,5,0,0,5,0,.417,12,.417,.917,1.334,0,1,1.000,.000,0,41,13,11,2,8,1,0,.667,0.50,0,12.00
Braden Montgomery,Chicago White Sox,23,1,0,1,1,0,0,1,2,0,0,2,0,.400,5,.400,1.000,1.400,0,0,.---,.---,0,18,5,5,3,2,0,0,.500,0.00,0,5.00
Michael Stefanic,Athletics,30,2,2,0,1,0,0,0,1,0,0,2,0,.400,5,.400,.400,.800,0,0,.---,.---,0,16,5,2,0,4,0,0,.500,2.00,0,-.--
Nelson Velázquez,St. Louis Cardinals,27,7,5,2,4,1,0,1,4,1,0,7,1,.389,18,.450,.611,1.061,0,0,.---,.---,0,67,20,11,4,11,0,0,.462,2.50,0,18.00
Samad Taylor,San Diego Padres,27,4,3,0,3,1,0,0,5,3,0,4,0,.364,11,.500,.455,.955,0,2,1.000,.000,0,62,15,5,4,4,1,0,.667,3.00,0,-.--
Andrew Vaughn,Milwaukee Brewers,28,28,26,21,14,9,1,2,10,6,0,32,2,.360,89,.412,.551,.963,0,0,.---,.---,2,349,97,49,17,49,0,0,.390,1.24,0,44.50
Nick Madrigal,Los Angeles Angels,29,10,7,8,5,1,0,0,2,4,0,9,1,.346,26,.452,.385,.837,1,0,.000,1.000,0,120,31,10,1,4,0,0,.375,0.88,0,-.--
Otto Lopez,Miami Marlins,27,66,73,59,40,18,3,5,44,10,0,89,4,.341,261,.369,.490,.859,3,11,.786,.214,5,1003,279,128,28,88,0,4,.389,1.24,0,52.20
Wade Meckler,Los Angeles Angels,26,17,12,13,10,5,0,2,10,7,0,18,0,.340,53,.417,.547,.964,0,2,1.000,.000,0,200,60,29,12,14,0,0,.390,0.92,0,26.50
Jung Hoo Lee,San Francisco Giants,27,60,67,64,32,15,2,3,24,10,0,77,3,.335,230,.367,.457,.824,0,2,1.000,.000,3,896,245,105,24,57,0,2,.361,1.05,0,76.67
José Azócar,Atlanta Braves,30,9,5,2,1,2,0,0,3,1,0,5,0,.333,15,.375,.467,.842,0,1,1.000,.000,0,62,16,7,0,8,0,0,.417,2.50,0,-.--
