player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Enrique Hernández,Los Angeles Dodgers,34,2,0,0,2,2,0,1,0,0,0,4,0,1.000,4,1.000,2.250,3.250,0,0,.---,.---,0,12,4,9,2,0,0,0,1.000,-.--,0,4.00
Victor Mederos,Atlanta Braves,25,5,0,0,0,0,0,0,0,0,0,1,0,1.000,1,1.000,1.000,2.000,0,0,.---,.---,0,3,1,1,2,0,0,0,1.000,-.--,0,-.--
Jair Camargo,Atlanta Braves,26,1,0,0,1,1,0,0,1,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,0,7,2,2,0,0,0,0,1.000,-.--,0,-.--
Gabriel Gonzalez,Minnesota Twins,22,1,0,1,1,0,0,0,0,2,0,1,0,.500,2,.750,.500,1.250,0,0,.---,.---,0,18,4,1,0,0,0,0,.500,0.00,0,-.--
Abimelec Ortiz,Washington Nationals,24,1,1,0,0,1,0,0,0,0,0,1,0,.500,2,.500,1.000,1.500,0,0,.---,.---,1,12,2,2,0,1,0,0,.500,1.00,0,-.--
Brewer Hicklen,Atlanta Braves,30,3,2,1,2,3,0,0,3,2,0,5,0,.455,11,.538,.727,1.265,0,0,.---,.---,0,47,13,8,2,6,0,0,.625,2.00,0,-.--
Tommy White,Athletics,23,3,5,1,1,1,0,0,0,1,0,5,0,.455,11,.500,.545,1.045,1,0,.000,1.000,1,52,12,6,0,3,0,0,.455,5.00,0,-.--
Joshua Kuroda-Grauer,Athletics,23,16,19,9,8,7,0,1,7,1,0,25,1,.417,60,.435,.583,1.018,1,0,.000,1.000,3,226,62,35,4,18,0,0,.462,2.11,0,60.00
Eduardo Valencia,Detroit Tigers,26,6,2,1,3,0,0,2,4,0,0,5,1,.417,12,.462,.917,1.379,0,0,.---,.---,0,51,13,11,3,3,0,0,.500,2.00,0,6.00
Justin Dean,Chicago Cubs,29,11,1,0,3,0,1,0,2,2,0,2,0,.400,5,.571,.800,1.371,0,0,.---,.---,0,27,7,4,3,4,0,0,.667,1.00,0,-.--
Michael Stefanic,Athletics,30,2,2,0,1,0,0,0,1,0,0,2,0,.400,5,.400,.400,.800,0,0,.---,.---,0,16,5,2,0,4,0,0,.500,2.00,0,-.--
