player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Yandy Díaz,Tampa Bay Rays,31,137,151,109,95,35,0,22,94,65,0,173,8,.330,525,.410,.522,.932,1,0,.000,1.000,16,2357,600,274,78,144,0,2,.367,1.39,0,23.86
Corey Seager,Texas Rangers,29,119,113,126,88,42,0,33,88,49,9,156,4,.327,477,.390,.623,1.013,1,2,.667,.333,9,1846,536,297,96,150,0,6,.340,0.90,0,14.46
Nick Loftin,Kansas City Royals,24,19,18,13,10,5,1,0,12,4,0,20,1,.323,62,.368,.435,.803,0,2,1.000,.000,0,250,68,27,10,16,0,1,.392,1.38,0,-.--
Luis Campusano,San Diego Padres,24,49,41,50,27,7,0,7,21,7,0,52,3,.319,163,.356,.491,.847,0,0,.---,.---,8,601,174,80,30,73,0,1,.331,0.82,0,23.29
Wilyer Abreu,Boston Red Sox,24,28,12,17,10,6,0,2,23,9,0,24,0,.316,76,.388,.474,.862,1,3,.750,.250,0,361,85,36,14,29,0,0,.431,0.71,0,38.00
Sean Bouchard,Colorado Rockies,27,21,7,6,11,2,0,4,14,4,0,12,0,.316,38,.372,.684,1.056,1,0,.000,1.000,0,162,43,26,7,16,0,1,.381,1.17,0,9.50
Noelvi Marte,Cincinnati Reds,21,35,30,23,15,7,0,3,25,8,0,36,1,.316,114,.366,.456,.822,2,6,.750,.250,1,444,123,52,15,43,0,0,.384,1.30,0,38.00
Harold Ramírez,Tampa Bay Rays,28,122,118,84,58,19,2,12,79,22,0,125,6,.313,400,.353,.460,.813,3,5,.625,.375,7,1564,434,184,68,157,0,6,.359,1.40,0,33.33
Weston Wilson,Philadelphia Phillies,28,8,4,2,5,0,0,1,5,6,0,5,0,.313,16,.500,.500,1.000,1,3,.750,.250,0,96,22,8,2,9,0,0,.400,2.00,0,16.00
Jose Altuve,Houston Astros,33,90,96,82,76,21,2,17,71,44,0,112,5,.311,360,.393,.522,.915,2,14,.875,.125,9,1557,410,188,51,112,0,1,.348,1.17,0,21.18
Royce Lewis,Minnesota Twins,24,58,39,56,36,7,0,15,55,20,0,67,2,.309,217,.372,.548,.920,1,6,.857,.143,5,906,239,119,52,95,0,0,.354,0.70,0,14.47
Josh Naylor,Cleveland Guardians,26,121,125,127,52,31,0,17,68,33,9,139,3,.308,452,.354,.489,.843,3,10,.769,.231,11,1649,495,221,97,211,0,7,.326,0.98,0,26.59
Cody Bellinger,Chicago Cubs,27,130,105,166,95,29,1,26,87,40,3,153,5,.307,499,.356,.525,.881,6,20,.769,.231,7,2158,556,262,97,221,0,12,.319,0.63,0,19.19
Mookie Betts,Los Angeles Dodgers,30,152,97,206,126,40,1,39,107,96,3,179,8,.307,584,.408,.579,.987,3,14,.824,.176,5,2712,693,338,107,167,0,5,.316,0.47,0,14.97
Bo Bichette,Toronto Blue Jays,25,135,159,123,69,30,3,20,115,27,0,175,2,.306,571,.339,.475,.814,3,5,.625,.375,14,2225,601,271,73,196,0,1,.355,1.29,0,28.55
Evan Carter,Texas Rangers,20,23,13,7,15,4,1,5,24,12,1,19,0,.306,62,.413,.645,1.058,0,3,1.000,.000,1,336,75,40,12,24,0,1,.412,1.86,0,12.40
Shohei Ohtani,Los Angeles Angels,28,135,103,103,102,26,8,44,143,91,21,151,3,.304,497,.412,.654,1.066,6,20,.769,.231,9,2321,599,325,95,194,0,3,.342,1.00,5,11.30
Johan Rojas,Philadelphia Phillies,22,59,36,32,24,9,2,2,42,5,0,45,4,.302,149,.342,.430,.772,1,14,.933,.067,1,561,164,64,23,69,6,0,.410,1.13,0,74.50
Dominic Fletcher,Arizona Diamondbacks,25,28,24,21,10,5,1,2,22,7,1,28,0,.301,93,.350,.441,.791,2,0,.000,1.000,0,380,102,41,14,36,2,0,.377,1.14,0,46.50
Victor Robles,Washington Nationals,26,36,35,26,15,5,1,0,18,11,0,32,4,.299,107,.385,.364,.749,1,8,.889,.111,3,454,126,39,8,56,4,0,.360,1.35,0,-.--
Gio Urshela,Los Angeles Angels,31,62,57,60,22,8,1,2,36,10,0,64,1,.299,214,.329,.374,.703,2,3,.600,.400,9,881,228,80,24,83,0,3,.346,0.95,0,107.00
Jared Triolo,Pittsburgh Pirates,25,54,33,32,30,9,0,3,63,24,0,54,3,.298,181,.388,.398,.786,1,6,.857,.143,0,839,209,72,21,69,0,1,.440,1.03,0,60.33
Iván Herrera,St. Louis Cardinals,23,13,7,8,6,2,0,0,11,5,0,11,2,.297,37,.409,.351,.760,0,0,.---,.---,1,200,44,13,4,24,0,0,.423,0.88,0,-.--
Nolan Jones,Colorado Rockies,25,106,68,65,60,22,4,20,126,53,3,109,3,.297,367,.389,.542,.931,4,20,.833,.167,1,1809,424,199,62,117,0,1,.401,1.05,0,18.35
Jarren Duran,Boston Red Sox,26,102,72,74,46,34,2,8,90,24,1,98,3,.295,332,.346,.482,.828,2,24,.923,.077,3,1397,362,160,40,114,0,2,.381,0.97,1,41.50
Xavier Edwards,Miami Marlins,23,30,23,20,12,3,0,0,14,3,0,23,1,.295,78,.329,.333,.662,0,5,1.000,.000,1,298,84,26,3,32,2,0,.359,1.15,0,-.--
Alexander Canario,Chicago Cubs,23,6,3,1,1,1,1,1,8,0,0,5,0,.294,17,.294,.647,.941,0,0,.---,.---,0,61,17,11,6,7,0,0,.500,3.00,0,17.00
Jon Berti,Miami Marlins,33,133,123,79,53,16,3,7,77,29,2,114,2,.294,388,.344,.405,.749,6,16,.727,.273,10,1588,424,157,33,161,2,3,.349,1.56,0,55.43
Bryce Harper,Philadelphia Phillies,30,126,115,93,84,29,1,21,119,80,8,134,5,.293,457,.401,.499,.900,3,11,.786,.214,10,2021,546,228,72,171,0,4,.352,1.24,0,21.76
Michael Harris II,Atlanta Braves,22,138,134,126,76,33,3,18,101,25,1,148,5,.293,505,.331,.477,.808,4,20,.833,.167,8,1954,539,241,57,208,1,3,.334,1.06,0,28.06
Yordan Alvarez,Houston Astros,26,114,85,117,77,24,1,31,92,69,5,120,13,.293,410,.407,.583,.990,0,0,.---,.---,7,1908,496,239,97,179,0,4,.306,0.73,0,13.23
Josh Lowe,Tampa Bay Rays,25,135,96,113,71,33,2,20,124,31,2,136,1,.292,466,.335,.500,.835,3,32,.914,.086,6,2036,501,233,83,195,0,3,.357,0.85,0,23.30
Matt McLain,Cincinnati Reds,23,89,66,78,65,23,4,16,115,31,0,106,7,.290,365,.357,.507,.864,5,14,.737,.263,5,1672,403,185,50,135,0,0,.385,0.85,0,22.81
Óscar Mercado,St. Louis Cardinals,28,20,6,12,3,3,0,0,4,1,0,9,0,.290,31,.313,.387,.700,1,2,.667,.333,0,112,32,12,5,9,0,0,.333,0.50,0,-.--
Michael Stefanic,Los Angeles Angels,27,25,16,20,5,2,1,0,8,8,0,18,1,.290,62,.380,.355,.735,1,0,.000,1.000,0,253,71,22,6,27,0,0,.333,0.80,0,-.--
Tom Murphy,Seattle Mariners,32,47,31,30,19,12,0,8,44,10,0,42,1,.290,145,.335,.538,.873,0,0,.---,.---,4,593,159,78,17,59,0,2,.358,1.03,1,18.12
