player,team,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
Brandon Marsh,Philadelphia Phillies,28,61,41,53,34,11,2,8,53,11,1,72,2,.333,216,.366,.514,.880,2,5,.714,.286,2,819,232,111,30,78,0,3,.405,0.77,0,27.00
Omar Martinez,Los Angeles Angels,24,5,0,1,0,0,0,0,1,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,.---,0,12,3,1,0,2,0,0,.500,0.00,0,-.--
Wade Meckler,Los Angeles Angels,26,16,11,13,7,4,0,2,10,4,0,17,0,.333,51,.382,.529,.911,0,2,1.000,.000,0,181,55,27,10,13,0,0,.385,0.85,0,25.50
Anthony Seigler,Boston Red Sox,27,2,0,1,0,1,0,0,1,1,0,1,0,.333,3,.500,.667,1.167,0,0,.---,.---,0,18,4,2,0,0,0,0,.500,0.00,0,-.--
LaMonte Wade Jr.,Houston Astros,32,4,2,3,2,2,0,1,3,1,0,4,0,.333,12,.385,.750,1.135,0,0,.---,.---,0,56,13,9,4,6,0,0,.375,0.67,0,12.00
Yandy Díaz,Tampa Bay Rays,34,60,73,52,33,11,1,12,33,23,3,75,7,.325,231,.399,.537,.936,0,1,1.000,.000,7,946,263,124,44,80,0,2,.335,1.40,0,19.25
Luis Arraez,San Francisco Giants,29,64,74,95,33,13,4,2,13,15,3,82,3,.324,253,.360,.431,.791,0,5,1.000,.000,4,1006,282,109,25,72,4,7,.327,0.78,0,126.50
Troy Johnston,Colorado Rockies,29,61,48,52,25,18,0,2,44,17,0,65,2,.314,207,.370,.430,.800,2,4,.667,.333,2,830,228,89,28,84,1,1,.389,0.92,0,103.50
Nathan Lukes,Toronto Blue Jays,31,33,30,25,12,6,0,1,15,4,0,31,4,.313,99,.361,.404,.765,1,0,.000,1.000,4,436,109,40,12,33,1,1,.357,1.20,0,99.00
Josh Jung,Texas Rangers,28,60,65,57,31,16,0,8,38,18,0,72,3,.313,230,.368,.487,.855,1,1,.500,.500,12,895,253,112,29,93,0,2,.344,1.14,0,28.75
Carlos Cortes,Athletics,29,53,48,42,15,9,1,5,17,21,0,48,2,.312,154,.399,.481,.880,0,1,1.000,.000,6,743,178,74,17,60,0,1,.323,1.14,0,30.80
Yordan Alvarez,Houston Astros,29,67,41,75,46,13,0,22,52,45,9,75,5,.311,241,.427,.639,1.066,0,1,1.000,.000,2,1133,293,154,48,90,0,2,.314,0.55,0,10.96
Nick Gonzales,Pittsburgh Pirates,27,60,70,43,34,11,0,2,42,15,0,69,3,.309,223,.360,.386,.746,2,3,.600,.400,8,891,242,86,31,90,0,1,.372,1.63,0,111.50
Ernie Clement,Toronto Blue Jays,30,66,65,88,31,19,1,7,25,8,0,79,0,.309,256,.328,.473,.801,0,2,1.000,.000,5,797,265,121,26,96,0,1,.320,0.74,0,36.57
Tristan Peters,Chicago White Sox,26,62,45,39,19,15,1,2,33,13,0,50,2,.307,163,.365,.448,.813,2,4,.667,.333,0,679,182,73,18,67,4,0,.375,1.15,0,81.50
Michael Harris II,Atlanta Braves,25,62,56,55,30,9,0,13,44,11,0,68,1,.306,222,.340,.523,.863,1,3,.750,.250,1,828,235,116,40,83,0,1,.331,1.02,0,17.08
Riley Greene,Detroit Tigers,25,66,40,50,33,16,0,6,76,34,0,73,2,.305,239,.396,.448,.844,1,1,.500,.500,7,1149,275,107,29,112,0,0,.427,0.80,0,39.83
Yohendrick Piñango,Toronto Blue Jays,24,35,21,28,9,5,0,4,24,6,0,32,0,.305,105,.342,.467,.809,0,0,.---,.---,2,420,111,49,18,41,0,0,.364,0.75,0,26.25
Jackson Chourio,Milwaukee Brewers,22,30,23,30,22,11,0,4,37,12,0,39,0,.305,128,.362,.484,.846,0,5,1.000,.000,1,547,141,62,17,56,0,1,.398,0.77,0,32.00
Ben Rice,New York Yankees,27,60,49,44,49,15,2,18,60,34,3,66,2,.304,217,.400,.641,1.041,0,2,1.000,.000,5,1046,255,139,45,77,0,2,.340,1.11,0,12.06
Drake Baldwin,Atlanta Braves,25,48,47,41,39,6,0,13,44,24,1,57,3,.303,188,.389,.543,.932,1,1,.500,.500,6,826,216,102,38,63,0,1,.333,1.15,0,14.46
Jordan Walker,St. Louis Cardinals,24,62,51,49,44,14,0,16,69,21,0,73,2,.303,241,.362,.560,.922,3,10,.769,.231,5,971,265,135,47,121,0,1,.363,1.04,0,15.06
Dominic Smith,Atlanta Braves,31,53,34,45,24,4,1,6,22,9,0,42,1,.302,139,.342,.475,.817,0,0,.---,.---,2,572,153,66,28,52,1,3,.316,0.76,0,23.17
Xavier Edwards,Miami Marlins,26,66,69,69,41,11,4,6,34,34,2,74,0,.302,245,.387,.453,.840,3,11,.786,.214,6,1079,280,111,20,87,1,0,.332,1.00,0,40.83
Shohei Ohtani,Los Angeles Dodgers,31,64,47,54,44,14,2,11,64,43,7,70,5,.302,232,.417,.522,.939,2,6,.750,.250,3,1095,284,121,35,87,0,3,.369,0.87,1,21.09
Orlando Arcia,Minnesota Twins,31,14,11,11,6,1,0,1,6,2,0,12,0,.300,40,.333,.400,.733,1,0,.000,1.000,1,142,42,16,2,11,0,0,.333,1.00,0,40.00
Mickey Gasper,Boston Red Sox,30,22,13,19,10,3,1,0,19,4,0,21,1,.300,70,.342,.371,.713,1,0,.000,1.000,1,300,77,26,5,26,1,1,.404,0.68,0,-.--
Jacob Gonzalez,Chicago White Sox,24,7,1,6,2,0,0,1,7,3,0,6,0,.300,20,.391,.450,.841,0,0,.---,.---,0,95,23,9,4,5,0,0,.417,0.17,0,20.00
Lars Nootbaar,St. Louis Cardinals,28,3,1,3,2,1,0,1,3,3,1,3,0,.300,10,.462,.700,1.162,0,0,.---,.---,0,56,13,7,3,11,0,0,.333,0.33,0,10.00
Henry Bolte,Athletics,22,24,16,11,6,4,0,0,26,7,0,22,3,.297,74,.376,.351,.727,2,4,.667,.333,1,296,85,26,5,24,0,1,.449,1.45,0,-.--
Daniel Susac,San Francisco Giants,25,26,16,19,4,4,1,0,19,5,0,22,2,.297,74,.354,.378,.732,1,0,.000,1.000,2,301,83,28,11,34,1,1,.393,0.84,0,-.--
Ryan Jeffers,Minnesota Twins,29,37,24,41,26,7,1,7,23,23,0,36,1,.295,122,.408,.541,.949,0,1,1.000,.000,2,632,148,66,26,40,0,1,.312,0.59,0,17.43
Blake Dunn,Cincinnati Reds,27,26,22,23,13,4,1,2,22,5,0,28,1,.295,95,.337,.421,.758,1,3,.750,.250,1,344,101,40,5,42,0,0,.366,0.96,0,47.50
Brandon Lockridge,Milwaukee Brewers,29,28,28,8,9,4,0,0,25,10,0,25,0,.294,85,.368,.341,.709,0,5,1.000,.000,0,413,96,29,12,32,1,0,.417,3.50,0,-.--
